county+AF8-name,state+AF8-abbr,value
Benton County,OR,0.04779874213836
Clackamas County,OR,0.02761353063001
Columbia County,OR,0.02060142880877
Deschutes County,OR,0.035948131981
Jackson County,OR,0.01504666881236
Josephine County,OR,0.01883289124668
Lane County,OR,0.02717922878568
Linn County,OR,0.02152626670811
Marion County,OR,0.03308851082965
Multnomah County,OR,0.03239093053945
Polk County,OR,0.02133409187882
Washington County,OR,0.04221127062353
Yamhill County,OR,0.03257290686736
Adams County,PA,0.03691023857922
Allegheny County,PA,0.03108057580856
Armstrong County,PA,0.02552703284096
Beaver County,PA,0.03320661896243
Berks County,PA,0.03241445753178
Blair County,PA,0.03882317258113
Bucks County,PA,0.02377890630108
Butler County,PA,0.04305757135946
Cambria County,PA,0.0424178154825
Carbon County,PA,0.01491413076228
Centre County,PA,0.04002488593944
Chester County,PA,0.02616382902727
Columbia County,PA,0.07238917482982
Cumberland County,PA,0.04598005471715
Dauphin County,PA,0.04216422771288
Delaware County,PA,0.02704621108283
Erie County,PA,0.02939615400318
Fayette County,PA,0.03293209175562
Franklin County,PA,0.04155104944859
Lackawanna County,PA,0.02447123735568
Lancaster County,PA,0.03580126643936
Lebanon County,PA,0.03059541481115
Lehigh County,PA,0.03728691907411
Luzerne County,PA,0.03186425310061
Lycoming County,PA,0.04714064914992
Mercer County,PA,0.02302661051877
Monroe County,PA,0.02699256110521
Montgomery County,PA,0.02675720963048
Montour County,PA,0.06878612716763
Northampton County,PA,0.02590323094063
Perry County,PA,0.02701495869614
Philadelphia County,PA,0.0398170628423
Pike County,PA,0.025668259869
Washington County,PA,0.02803832071024
Westmoreland County,PA,0.02397392697343
Wyoming County,PA,0.02935569958063
York County,PA,0.03572191371209
Bristol County,RI,0.04121734962856
Kent County,RI,0.05837395438406
Newport County,RI,0.0336077591068
Providence County,RI,0.04805723448871
Washington County,RI,0.03929135239432
Aiken County,SC,0.03293167191565
Anderson County,SC,0.03217073784941
Beaufort County,SC,0.07261342414589
Berkeley County,SC,0.08365
Calhoun County,SC,0.0189165950129
Charleston County,SC,0.07440528894398
Chester County,SC,0.0504854368932
Clarendon County,SC,0.06400550584997
Darlington County,SC,0.07690597910647
Dorchester County,SC,0.06015256084272
Edgefield County,SC,0.05274043433299
Fairfield County,SC,0.0485286525555
Florence County,SC,0.05728653125616
Greenville County,SC,0.05073848300124
Horry County,SC,0.02255531251121
Jasper County,SC,0.01800720288115
Kershaw County,SC,0.06234793187348
Lancaster County,SC,0.03674208144796
Laurens County,SC,0.02643801357628
Lexington County,SC,0.04679121259298
Pickens County,SC,0.03817473567056
Richland County,SC,0.05724459871925
Saluda County,SC,0.09078404401651
Spartanburg County,SC,0.05566746017213
Sumter County,SC,0.09669928678056
York County,SC,0.03751273056467
Lincoln County,SD,0.07914970601538
McCook County,SD,0.06704980842912
Meade County,SD,0.11128477649265
Minnehaha County,SD,0.07698412698413
Pennington County,SD,0.05316091954023
Turner County,SD,0.06904231625835
Union County,SD,0.06032647267566
Anderson County,TN,0.06309523809524
Blount County,TN,0.03021474945896
Bradley County,TN,0.04578659013827
Campbell County,TN,0.01543793320731
Cannon County,TN,0.01655306718598
Carter County,TN,0.05429941760877
Cheatham County,TN,0.0298410638988
Chester County,TN,0.09015151515152
Crockett County,TN,0.05518763796909
Davidson County,TN,0.04592299250918
Dickson County,TN,0.03406813627255
Fayette County,TN,0.04451345755694
Gibson County,TN,0.06654902949332
Grainger County,TN,0.04748603351955
Hamblen County,TN,0.07375023759741
Hamilton County,TN,0.02658023802174
Hawkins County,TN,0.03849931251228
Jefferson County,TN,0.03263041065483
Knox County,TN,0.03290304692073
Loudon County,TN,0.01521780483165
Macon County,TN,0.08818897637795
Madison County,TN,0.07239382239382
Marion County,TN,0.02621400945423
Maury County,TN,0.04025790218588
Montgomery County,TN,0.1129158004158
Morgan County,TN,0.02375296912114
Polk County,TN,0.01527272727273
Roane County,TN,0.03059760956175
Robertson County,TN,0.05378224748579
Rutherford County,TN,0.06434523481044
Sequatchie County,TN,0.07896995708155
Shelby County,TN,0.04363855002294
Smith County,TN,0.04054054054054
Stewart County,TN,0.012760241773
Sullivan County,TN,0.04363124560169
Sumner County,TN,0.04002536260601
Tipton County,TN,0.03777409250046
Trousdale County,TN,0
Unicoi County,TN,0.02999016715831
Union County,TN,0.02593917710197
Washington County,TN,0.02966172304616
Williamson County,TN,0.03835291974128
Wilson County,TN,0.02553569445986
Archer County,TX,0.02484472049689
Armstrong County,TX,0.10763888888889
Atascosa County,TX,0.04998428167243
Austin County,TX,0.02609464838567
Bandera County,TX,0.01785714285714
Bastrop County,TX,0.03814671814672
Bell County,TX,0.10240192153723
Bexar County,TX,0.08300403335695
Bowie County,TX,0.06000453720508
Brazoria County,TX,0.04385050962627
Brazos County,TX,0.08255947080524
Burleson County,TX,0.02099370188943
Caldwell County,TX,0.02914951989026
Callahan County,TX,0.00140745953554
Cameron County,TX,0.07068860450945
Carson County,TX,0.0304114490161
Chambers County,TX,0.0492994291645
Clay County,TX,0.02480158730159
Collin County,TX,0.0491743785157
Comal County,TX,0.01339657180895
Coryell County,TX,0.17424008243174
Crosby County,TX,0.01694915254237
Dallas County,TX,0.05335730903947
Denton County,TX,0.04937147482105
Ector County,TX,0.03469739107403
El Paso County,TX,0.09096379069518
Ellis County,TX,0.06091682904318
Falls County,TX,0.05737704918033
Fort Bend County,TX,0.05487502069194
Galveston County,TX,0.03497063534437
Goliad County,TX,0.02222222222222
Grayson County,TX,0.0222474675755
Gregg County,TX,0.04509915014164
Guadalupe County,TX,0.03921981337262
Hardin County,TX,0.05523767605634
Harris County,TX,0.05620236978066
Harrison County,TX,0.05614594403117
Hays County,TX,0.04923402007396
Hidalgo County,TX,0.06692799669899
Hudspeth County,TX,0
Hunt County,TX,0.02546473134708
Irion County,TX,0
Jefferson County,TX,0.05375637021207
Johnson County,TX,0.02286248512664
Jones County,TX,0.0457334076966
Kaufman County,TX,0.03154710458081
Kendall County,TX,0.07243572021012
Lampasas County,TX,0.02832861189802
Liberty County,TX,0.0253682487725
Lubbock County,TX,0.08199551182462
Lynn County,TX,0.04444444444444
Martin County,TX,0.03623188405797
McLennan County,TX,0.05066454617744
Medina County,TX,0.01393056150879
Midland County,TX,0.07634025944208
Montgomery County,TX,0.050949742778
Nueces County,TX,0.06714562033711
Oldham County,TX,0
Orange County,TX,0.02462927143778
Parker County,TX,0.0335383432635
Potter County,TX,0.05801792828685
Randall County,TX,0.05447619047619
Robertson County,TX,0.00616808018504
Rockwall County,TX,0.05191022785678
Rusk County,TX,0.01770491803279
San Patricio County,TX,0.04344952915909
Smith County,TX,0.04494449444944
Sterling County,TX,0.1304347826087
Tarrant County,TX,0.0557998082708
Taylor County,TX,0.08417147568013
Tom Green County,TX,0.08333333333333
Travis County,TX,0.07562842322899
Upshur County,TX,0.03163087637841
Victoria County,TX,0.02361948200033
Waller County,TX,0.01250539025442
Webb County,TX,0.06399345335516
Wichita County,TX,0.08519064999612
Williamson County,TX,0.04675764645722
Wilson County,TX,0.03105095541401
Wise County,TX,0.0208067940552
Box Elder County,UT,0.08438409311348
Cache County,UT,0.03183562881012
Davis County,UT,0.06485469577702
Juab County,UT,0.01908396946565
Morgan County,UT,0.03289473684211
Salt Lake County,UT,0.0541721112563
Tooele County,UT,0.05665407687181
Utah County,UT,0.07272130788999
Washington County,UT,0.03521255245393
Weber County,UT,0.06859100940876
Albemarle County,VA,0.0384984244417
Alexandria City,VA,0.08529115298131
Amelia County,VA,0.01916058394161
Amherst County,VA,0.0489673550966
Appomattox County,VA,0.09114414996768
Arlington County,VA,0.10987695377453
Augusta County,VA,0.04579701580736
Bedford County,VA,0.04672757226299
Botetourt County,VA,0.02354229400493
Bristol City,VA,0.01364411597499
Campbell County,VA,0.03026070763501
Charles City County,VA,0.04009720534629
Charlottesville City,VA,0.02646669607411
Chesapeake City,VA,0.06032626546476
Chesterfield County,VA,0.04547291835085
Clarke County,VA,0.01306335728282
Colonial Heights City,VA,0.02486678507993
Craig County,VA,0
Culpeper County,VA,0.03379953379953
Dinwiddie County,VA,0.03839364518976
Fairfax City,VA,0.03108041440553
Fairfax County,VA,0.04719865383704
Falls Church City,VA,0.01902497027348
Fauquier County,VA,0.02310694769711
Fluvanna County,VA,0.03031527890057
Franklin City,VA,0
Franklin County,VA,0.03149439864722
Frederick County,VA,0.04495548961424
Fredericksburg City,VA,0.04868708971554
Giles County,VA,0.02228224172856
Gloucester County,VA,0.02408111533587
Goochland County,VA,0.05252525252525
Greene County,VA,0.0576802507837
Hampton City,VA,0.13805420368799
Hanover County,VA,0.04228746713409
Harrisonburg City,VA,0.09126984126984
Henrico County,VA,0.04979326901703
Hopewell City,VA,0.06139154160982
Isle of Wight County,VA,0.06789215686275
James City County,VA,0.03191888847165
King and Queen County,VA,0
King William County,VA,0.03639120545868
Loudoun County,VA,0.03553027050236
Lynchburg City,VA,0.05499612703331
Madison County,VA,0.02127659574468
Manassas City,VA,0.05531453362256
Manassas Park City,VA,0.0695652173913
Mathews County,VA,0.04719501335708
Montgomery County,VA,0.06476336462924
Nelson County,VA,0.00887978142077
New Kent County,VA,0.00751445086705
Newport News City,VA,0.11832588378708
Norfolk City,VA,0.17873716776825
Petersburg City,VA,0.04512987012987
Poquoson City,VA,0.07871720116618
Portsmouth City,VA,0.07351203998183
Powhatan County,VA,0.09816462736374
Prince George County,VA,0.11343141907926
Prince William County,VA,0.06367448773755
Pulaski County,VA,0.04971781779092
Radford City,VA,0.08855721393035
Rappahannock County,VA,0.02257636122178
Richmond City,VA,0.04778822709857
Roanoke City,VA,0.0513017686477
Roanoke County,VA,0.04379310344828
Rockingham County,VA,0.05515851200293
Salem City,VA,0.03271812080537
Scott County,VA,0.11111111111111
Southampton County,VA,0.18643263757116
Spotsylvania County,VA,0.03966597077244
Stafford County,VA,0.07594446238295
Staunton City,VA,0.03689567430025
Suffolk City,VA,0.04264906213979
Sussex County,VA,0.03011514614703
Virginia Beach City,VA,0.08714455075222
Warren County,VA,0.07451726951319
Washington County,VA,0.03783102143758
Waynesboro City,VA,0.03141361256545
Williamsburg City,VA,0.03846153846154
Winchester City,VA,0.06876790830946
York County,VA,0.05591307099905
Chittenden County,VT,0.04257507198684
Franklin County,VT,0.0407358738502
Grand Isle County,VT,0.02392947103275
Asotin County,WA,0.03610108303249
Benton County,WA,0.0372526193248
Chelan County,WA,0.01617337861879
Clark County,WA,0.03393012984952
Cowlitz County,WA,0.02422451994092
Douglas County,WA,0.00642005502904
Franklin County,WA,0.05510715279711
King County,WA,0.03648179322687
Kitsap County,WA,0.04646787960467
Pierce County,WA,0.06074436653878
Skagit County,WA,0.03133219866935
Skamania County,WA,0.01901743264659
Snohomish County,WA,0.04109066166586
Spokane County,WA,0.04429877241913
Stevens County,WA,0.01386286998876
Thurston County,WA,0.05151556808028
Walla Walla County,WA,0.043652872359
Whatcom County,WA,0.02682510735926
Yakima County,WA,0.02687103187328
Brown County,WI,0.04787824927794
Calumet County,WI,0.0379177377892
Chippewa County,WI,0.03709648653469
Columbia County,WI,0.01960396039604
Dane County,WI,0.0386565488141
Douglas County,WI,0.04713727293631
Eau Claire County,WI,0.05151593011305
Fond du Lac County,WI,0.0630578416599
Green County,WI,0.02150929639081
Iowa County,WI,0.05314599877825
Kenosha County,WI,0.03496047000798
Kewaunee County,WI,0.01097482246611
La Crosse County,WI,0.05371991247265
Lincoln County,WI,0.04701397712834
Marathon County,WI,0.03132483954402
Milwaukee County,WI,0.04734288278108
Oconto County,WI,0.02158676759181
Outagamie County,WI,0.02562932542399
Ozaukee County,WI,0.02235800583252
Pierce County,WI,0.01914241960184
Racine County,WI,0.02828025477707
Rock County,WI,0.03474843978735
Sheboygan County,WI,0.02057060161257
St. Croix County,WI,0.03980967486122
Washington County,WI,0.02469135802469
Waukesha County,WI,0.01820401046207
Winnebago County,WI,0.04482351203663
Berkeley County,WV,0.04708809436049
Boone County,WV,0.04602933737987
Brooke County,WV,0.01425742574257
Cabell County,WV,0.03978843611011
Clay County,WV,0.05331753554502
Fayette County,WV,0.03610193487494
Hampshire County,WV,0.03074517978114
Hancock County,WV,0.01682622570351
Jackson County,WV,0.01231624950338
Jefferson County,WV,0.02637130801688
Kanawha County,WV,0.04056538726729
Lincoln County,WV,0.03426395939086
Marshall County,WV,0.02339514978602
Mineral County,WV,0.01833213515457
Monongalia County,WV,0.05389889969702
Morgan County,WV,0.03898405197874
Ohio County,WV,0.02159275597864
Preston County,WV,0.02769015071854
Putnam County,WV,0.08120386144236
Raleigh County,WV,0.06352249488753
Wayne County,WV,0.05744125326371
Wirt County,WV,0.01833333333333
Wood County,WV,0.03812623503429
Laramie County,WY,0.08179886685552
Natrona County,WY,0.04411547002221
Anchorage Municipality,AK,0.31
Fairbanks North Star Borough,AK,0.393
Matanuska+AC0-Susitna Borough,AK,0.23
Autauga County,AL,0.266
Baldwin County,AL,0.097
Bibb County,AL,0.061
Blount County,AL,0.123
Calhoun County,AL,0.113
Chilton County,AL,0.187
Colbert County,AL,0.096
Elmore County,AL,0.191
Etowah County,AL,0.11
Geneva County,AL,0.109
Greene County,AL,0.032
Hale County,AL,0.067
Henry County,AL,0.139
Houston County,AL,0.141
Jefferson County,AL,0.109
Lauderdale County,AL,0.117
Lawrence County,AL,0.183
Lee County,AL,0.201
Limestone County,AL,0.153
Lowndes County,AL,0.118
Madison County,AL,0.202
Mobile County,AL,0.137
Montgomery County,AL,0.221
Morgan County,AL,0.134
Pickens County,AL,0.161
Russell County,AL,0.325
Shelby County,AL,0.123
St. Clair County,AL,0.142
Tuscaloosa County,AL,0.09
Washington County,AL,0.042
Benton County,AR,0.112
Cleveland County,AR,0.074
Craighead County,AR,0.102
Crawford County,AR,0.162
Crittenden County,AR,0.142
Faulkner County,AR,0.193
Franklin County,AR,0.133
Garland County,AR,0.086
Grant County,AR,0.095
Jefferson County,AR,0.111
Lincoln County,AR,0.148
Little River County,AR,0.1
Lonoke County,AR,0.303
Madison County,AR,0.05
Miller County,AR,0.109
Perry County,AR,0.096
Poinsett County,AR,0.137
Pulaski County,AR,0.201
Saline County,AR,0.104
Sebastian County,AR,0.17
Washington County,AR,0.129
Cochise County,AZ,0.216
Coconino County,AZ,0.123
Maricopa County,AZ,0.125
Mohave County,AZ,0.056
Pima County,AZ,0.146
Pinal County,AZ,0.114
Yavapai County,AZ,0.056
Yuma County,AZ,0.201
Alameda County,CA,0.097
Butte County,CA,0.094
Contra Costa County,CA,0.085
El Dorado County,CA,0.074
Fresno County,CA,0.121
Imperial County,CA,0.199
Kern County,CA,0.158
Kings County,CA,0.292
Los Angeles County,CA,0.116
Madera County,CA,0.11
Marin County,CA,0.067
Merced County,CA,0.117
Monterey County,CA,0.148
Napa County,CA,0.06
Orange County,CA,0.098
Placer County,CA,0.095
Riverside County,CA,0.128
Sacramento County,CA,0.111
San Benito County,CA,0.085
San Bernardino County,CA,0.139
San Diego County,CA,0.241
San Francisco County,CA,0.102
San Joaquin County,CA,0.115
San Luis Obispo County,CA,0.08
San Mateo County,CA,0.083
Santa Barbara County,CA,0.151
Santa Clara County,CA,0.088
Santa Cruz County,CA,0.082
Shasta County,CA,0.089
Solano County,CA,0.166
Sonoma County,CA,0.085
Stanislaus County,CA,0.097
Sutter County,CA,0.13
Tulare County,CA,0.113
Ventura County,CA,0.13
Yolo County,CA,0.127
Yuba County,CA,0.243
Adams County,CO,0.118
Arapahoe County,CO,0.165
Boulder County,CO,0.112
Broomfield County,CO,0.085
Clear Creek County,CO,0.077
Denver County,CO,0.128
Douglas County,CO,0.145
El Paso County,CO,0.324
Elbert County,CO,0.076
Gilpin County,CO,0.171
Jefferson County,CO,0.088
Larimer County,CO,0.123
Mesa County,CO,0.117
Park County,CO,0.157
Pueblo County,CO,0.114
Teller County,CO,0.121
Weld County,CO,0.134
Fairfield County,CT,0.059
Hartford County,CT,0.082
Middlesex County,CT,0.072
New Haven County,CT,0.075
New London County,CT,0.155
Tolland County,CT,0.087
Windham County,CT,0.094
District of Columbia,DC,0.176
Kent County,DE,0.246
New Castle County,DE,0.096
Sussex County,DE,0.063
Alachua County,FL,0.131
Baker County,FL,0.078
Bay County,FL,0.21
Brevard County,FL,0.098
Broward County,FL,0.094
Charlotte County,FL,0.04
Citrus County,FL,0.043
Clay County,FL,0.247
Collier County,FL,0.031
Duval County,FL,0.226
Escambia County,FL,0.167
Flagler County,FL,0.035
Gadsden County,FL,0.142
Gilchrist County,FL,0.02
Hernando County,FL,0.072
Highlands County,FL,0.052
Hillsborough County,FL,0.18
Indian River County,FL,0.045
Jefferson County,FL,0.068
Lake County,FL,0.059
Lee County,FL,0.052
Leon County,FL,0.141
Levy County,FL,0.093
Manatee County,FL,0.067
Marion County,FL,0.05
Martin County,FL,0.041
Miami+AC0-Dade County,FL,0.151
